GEO.id,GEO.id2,GEO.display-label,HD01_VD01
1400000US36047025902,36047025902,"Census Tract 259.02, Kings County, New York",3695
1400000US36047026000,36047026000,"Census Tract 260, Kings County, New York",3496
1400000US36047026100,36047026100,"Census Tract 261, Kings County, New York",4663
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",2365
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",1919
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",4386
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",4025
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",3323
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",3679
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",3996
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",2256
1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",1983
1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",2633
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",3213
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",2871
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",2506
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",3863
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",3600
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",4146
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",2568
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",3186
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",1692
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",4486
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",2813
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",3246
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",3532
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",740
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",2941
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",4402
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",2994
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",2796
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",3613
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",3603
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",3082
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",1881
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",2904
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",2033
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",3521
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",4080
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",3440
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",3671
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",2318
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",3049
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",2575
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",3784
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",4584
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",3896
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",5866
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",2122
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",4277
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",1768
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",1723
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",2741
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",4177
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",4236
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",5109
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",3499
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",3379
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",3314
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",5716
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",3689
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",6265
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",7296
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",3075
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",3384
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",5288
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",4242
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",3893
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",4384
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",3366
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",4325
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",3972
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",4181
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",2715
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",2595
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",5502
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",5151
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",1714
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",3163
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",2145
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",6131
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",2984
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",4824
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",1197
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",4767
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",5077
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",4992
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",2672
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",5132
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",2052
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",5345
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",3050
1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",3642
1400000US36047036100,36047036100,"Census Tract 361, Kings County, New York",2156
1400000US36047036200,36047036200,"Census Tract 362, Kings County, New York",3379
1400000US36047036300,36047036300,"Census Tract 363, Kings County, New York",4175
1400000US36047036400,36047036400,"Census Tract 364, Kings County, New York",2180
1400000US36047036501,36047036501,"Census Tract 365.01, Kings County, New York",2322
1400000US36047036502,36047036502,"Census Tract 365.02, Kings County, New York",1100
1400000US36047036600,36047036600,"Census Tract 366, Kings County, New York",3881
1400000US36047036700,36047036700,"Census Tract 367, Kings County, New York",1164
1400000US36047036900,36047036900,"Census Tract 369, Kings County, New York",4647
1400000US36047037000,36047037000,"Census Tract 370, Kings County, New York",3909
1400000US36047037100,36047037100,"Census Tract 371, Kings County, New York",4258
1400000US36047037300,36047037300,"Census Tract 373, Kings County, New York",3738
1400000US36047037401,36047037401,"Census Tract 374.01, Kings County, New York",3994
1400000US36047037402,36047037402,"Census Tract 374.02, Kings County, New York",3919
1400000US36047037500,36047037500,"Census Tract 375, Kings County, New York",3053
1400000US36047037700,36047037700,"Census Tract 377, Kings County, New York",3740
1400000US36047037900,36047037900,"Census Tract 379, Kings County, New York",4025
1400000US36047038100,36047038100,"Census Tract 381, Kings County, New York",4492
1400000US36047038200,36047038200,"Census Tract 382, Kings County, New York",5709
1400000US36047038300,36047038300,"Census Tract 383, Kings County, New York",3934
1400000US36047038500,36047038500,"Census Tract 385, Kings County, New York",3061
1400000US36047038600,36047038600,"Census Tract 386, Kings County, New York",2999
1400000US36047038700,36047038700,"Census Tract 387, Kings County, New York",3463
1400000US36047038800,36047038800,"Census Tract 388, Kings County, New York",3585
1400000US36047038900,36047038900,"Census Tract 389, Kings County, New York",2503
1400000US36047039000,36047039000,"Census Tract 390, Kings County, New York",2095
1400000US36047039100,36047039100,"Census Tract 391, Kings County, New York",3047
1400000US36047039200,36047039200,"Census Tract 392, Kings County, New York",2337
1400000US36047039300,36047039300,"Census Tract 393, Kings County, New York",3652
1400000US36047039400,36047039400,"Census Tract 394, Kings County, New York",2562
1400000US36047039500,36047039500,"Census Tract 395, Kings County, New York",3533
1400000US36047039600,36047039600,"Census Tract 396, Kings County, New York",1805
1400000US36047039700,36047039700,"Census Tract 397, Kings County, New York",3417
1400000US36047039800,36047039800,"Census Tract 398, Kings County, New York",2234
1400000US36047039900,36047039900,"Census Tract 399, Kings County, New York",4011
1400000US36047040000,36047040000,"Census Tract 400, Kings County, New York",3086
1400000US36047040100,36047040100,"Census Tract 401, Kings County, New York",3524
1400000US36047040200,36047040200,"Census Tract 402, Kings County, New York",2471
1400000US36047040300,36047040300,"Census Tract 403, Kings County, New York",3546
1400000US36047040400,36047040400,"Census Tract 404, Kings County, New York",2388
1400000US36047040500,36047040500,"Census Tract 405, Kings County, New York",1555
1400000US36047040600,36047040600,"Census Tract 406, Kings County, New York",3330
1400000US36047040700,36047040700,"Census Tract 407, Kings County, New York",0
1400000US36047040800,36047040800,"Census Tract 408, Kings County, New York",3343
1400000US36047040900,36047040900,"Census Tract 409, Kings County, New York",3432
1400000US36047041000,36047041000,"Census Tract 410, Kings County, New York",1699
1400000US36047041100,36047041100,"Census Tract 411, Kings County, New York",2912
1400000US36047041200,36047041200,"Census Tract 412, Kings County, New York",2704
1400000US36047041300,36047041300,"Census Tract 413, Kings County, New York",3587
1400000US36047041401,36047041401,"Census Tract 414.01, Kings County, New York",1134
1400000US36047041402,36047041402,"Census Tract 414.02, Kings County, New York",1625
1400000US36047041500,36047041500,"Census Tract 415, Kings County, New York",3706
1400000US36047041600,36047041600,"Census Tract 416, Kings County, New York",2667
1400000US36047041700,36047041700,"Census Tract 417, Kings County, New York",3606
1400000US36047041800,36047041800,"Census Tract 418, Kings County, New York",1659
1400000US36047041900,36047041900,"Census Tract 419, Kings County, New York",3552
1400000US36047042000,36047042000,"Census Tract 420, Kings County, New York",2030
1400000US36047042100,36047042100,"Census Tract 421, Kings County, New York",3498
1400000US36047042200,36047042200,"Census Tract 422, Kings County, New York",3049
1400000US36047042300,36047042300,"Census Tract 423, Kings County, New York",3410
1400000US36047042400,36047042400,"Census Tract 424, Kings County, New York",3197
1400000US36047042500,36047042500,"Census Tract 425, Kings County, New York",2519
1400000US36047042600,36047042600,"Census Tract 426, Kings County, New York",4305
1400000US36047042700,36047042700,"Census Tract 427, Kings County, New York",5880
1400000US36047042800,36047042800,"Census Tract 428, Kings County, New York",3852
1400000US36047042900,36047042900,"Census Tract 429, Kings County, New York",6174
1400000US36047043000,36047043000,"Census Tract 430, Kings County, New York",2997
1400000US36047043100,36047043100,"Census Tract 431, Kings County, New York",5487
1400000US36047043200,36047043200,"Census Tract 432, Kings County, New York",4098
1400000US36047043300,36047043300,"Census Tract 433, Kings County, New York",4273
1400000US36047043400,36047043400,"Census Tract 434, Kings County, New York",3517
1400000US36047043500,36047043500,"Census Tract 435, Kings County, New York",5231
1400000US36047043600,36047043600,"Census Tract 436, Kings County, New York",4276
1400000US36047043700,36047043700,"Census Tract 437, Kings County, New York",4972
1400000US36047043800,36047043800,"Census Tract 438, Kings County, New York",2919
1400000US36047043900,36047043900,"Census Tract 439, Kings County, New York",3558
1400000US36047044000,36047044000,"Census Tract 440, Kings County, New York",2674
1400000US36047044100,36047044100,"Census Tract 441, Kings County, New York",6302
1400000US36047044200,36047044200,"Census Tract 442, Kings County, New York",2426
1400000US36047044300,36047044300,"Census Tract 443, Kings County, New York",6219
1400000US36047044400,36047044400,"Census Tract 444, Kings County, New York",3111
1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",4882
1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",1880
1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",2020
1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",1826
1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",3122
1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",770
1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",2502
1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",1935
1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",1726
1400000US36047045600,36047045600,"Census Tract 456, Kings County, New York",2416
1400000US36047045800,36047045800,"Census Tract 458, Kings County, New York",1236
1400000US36047046000,36047046000,"Census Tract 460, Kings County, New York",3370
1400000US36047046201,36047046201,"Census Tract 462.01, Kings County, New York",2347
1400000US36047046202,36047046202,"Census Tract 462.02, Kings County, New York",1919
1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",2710
1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",1840
1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",3421
1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",3093
1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",3077
1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",3823
1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",2949
1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",4637
1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",3590
1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",2658
1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",5486
1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",4728
1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",2558
1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",3403
1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",4346
1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",4349
1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",5981
1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",6108
1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",3384
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",7660
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",5989
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",2521
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",4357
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",2622
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",4447
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",1533
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",3825
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",2676
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",2337
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",2572
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",5263
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",4054
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",6025
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",2065
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",3770
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",2502
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",6132
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",3614
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",3718
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",4321
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",3759
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",6596
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",4062
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",7823
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",1321
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",5720
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",3281
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",1587
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",3611
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",3681
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",4411
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",5825
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",3275
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",4355
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",6918
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",1856
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",4075
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",3268
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",7319
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",2669
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",7438
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",3702
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",4355
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",3318
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",4641
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",2972
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",4589
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",216
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",3588
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",7937
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",4554
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",4924
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",2176
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",2943
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",3462
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",4756
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",3410
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",2434
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",3335
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",2177
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",3489
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",1421
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",2255
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",3002
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",3094
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",1735
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",4154
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",1798
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",2911
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",2840
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",1453
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",1477
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",3049
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",4512
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",4774
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",1990
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",2763
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",3705
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",3160
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",3202
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",1039
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",3414
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",2668
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",3453
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",2324
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",3205
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",1710
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",1826
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",3659
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",4048
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",1471
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",7115
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",4485
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",2142
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",3211
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",5465
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",2603
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",2750
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",4037
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",1332
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",5283
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",1064
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",1769
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",1874
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",2946
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",2363
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",5065
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",1337
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",1232
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",1781
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",2020
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",2680
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",2567
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",2375
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",1973
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",1481
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",1498
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",1667
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",1815
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",1959
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",1674
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",1716
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",2751
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",1618
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",2177
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",2207
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",2822
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",2163
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",3130
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",1302
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",1866
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",1608
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",2237
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",4307
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",6387
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",1307
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",2062
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",6470
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",143
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",2866
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",2118
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",3209
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",2098
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",2435
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",3620
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",2542
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",2696
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",2121
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",3523
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",3665
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",3588
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",3469
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",2190
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",1767
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",2109
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",3144
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",1179
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",1545
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",1781
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",1981
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",2673
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",4469
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",4031
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",2336
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",3220
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",2663
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",3808
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",3026
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",4055
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",2434
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",4243
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",2654
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",4371
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",3350
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",5427
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",3727
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",2008
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",4345
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",5126
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",3734
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",5463
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",3899
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",3920
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",3260
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",3458
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",1212
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",1983
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",2739
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",2767
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",4597
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",5475
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",6770
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",4477
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",5875
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",3394
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",5765
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",2462
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",2051
